row_index,cluster_index,cluster_representative
4567,0,geodesic dreams of buckminster fuller
4568,0,geodesic dreams of buckminster fuller
4569,0,geodesic dreams of buckminster fuller
4570,0,geodesic dreams of buckminster fuller
4571,0,geodesic dreams of buckminster fuller
4572,0,geodesic dreams of buckminster fuller
4573,0,geodesic dreams of buckminster fuller
4574,0,geodesic dreams of buckminster fuller
4575,0,geodesic dreams of buckminster fuller
4576,0,geodesic dreams of buckminster fuller
4577,0,geodesic dreams of buckminster fuller
4578,0,geodesic dreams of buckminster fuller
4579,0,geodesic dreams of buckminster fuller
4580,0,geodesic dreams of buckminster fuller
4581,0,geodesic dreams of buckminster fuller
4582,0,geodesic dreams of buckminster fuller
4583,3,geodesic dreams of buckminster fuller
4584,3,geodesic dreams of buckminster fuller
4585,3,geodesic dreams of buckminster fuller
4586,3,geodesic dreams of buckminster fuller
4587,3,geodesic dreams of buckminster fuller
4588,3,geodesic dreams of buckminster fuller
4589,3,geodesic dreams of buckminster fuller
4590,3,geodesic dreams of buckminster fuller
4591,3,geodesic dreams of buckminster fuller
4592,3,geodesic dreams of buckminster fuller
4593,0,geodesic dreams of buckminster fuller
4594,0,geodesic dreams of buckminster fuller
4595,6,geodesic dreams of buckminster fuller
4596,3,geodesic dreams of buckminster fuller
4597,3,geodesic dreams of buckminster fuller
4598,3,geodesic dreams of buckminster fuller
4599,3,geodesic dreams of buckminster fuller
4600,3,geodesic dreams of buckminster fuller
4601,0,geodesic dreams of buckminster fuller
4602,0,geodesic dreams of buckminster fuller
4603,6,geodesic dreams of buckminster fuller
4604,0,geodesic dreams of buckminster fuller
4605,1,geodesic dreams of buckminster fuller
4606,0,geodesic dreams of buckminster fuller
4607,0,geodesic dreams of buckminster fuller
4608,0,geodesic dreams of buckminster fuller
4609,0,geodesic dreams of buckminster fuller
4610,0,geodesic dreams of buckminster fuller
4611,0,geodesic dreams of buckminster fuller
4612,0,geodesic dreams of buckminster fuller
4613,0,geodesic dreams of buckminster fuller
4614,0,geodesic dreams of buckminster fuller
4615,0,geodesic dreams of buckminster fuller
4616,0,geodesic dreams of buckminster fuller
4617,0,geodesic dreams of buckminster fuller
4618,1,geodesic dreams of buckminster fuller
4619,0,geodesic dreams of buckminster fuller
4620,0,geodesic dreams of buckminster fuller
4621,0,geodesic dreams of buckminster fuller
4622,0,geodesic dreams of buckminster fuller
4623,0,geodesic dreams of buckminster fuller
4624,3,geodesic dreams of buckminster fuller
4625,3,geodesic dreams of buckminster fuller
4626,0,geodesic dreams of buckminster fuller
4627,0,geodesic dreams of buckminster fuller
4628,0,geodesic dreams of buckminster fuller
4629,0,geodesic dreams of buckminster fuller
4630,6,geodesic dreams of buckminster fuller
4631,6,geodesic dreams of buckminster fuller
4632,0,geodesic dreams of buckminster fuller
4633,0,geodesic dreams of buckminster fuller
4634,0,geodesic dreams of buckminster fuller
4635,0,geodesic dreams of buckminster fuller
4636,0,geodesic dreams of buckminster fuller
4637,0,geodesic dreams of buckminster fuller
4638,0,geodesic dreams of buckminster fuller
4639,0,geodesic dreams of buckminster fuller
4640,0,geodesic dreams of buckminster fuller
4641,0,geodesic dreams of buckminster fuller
4642,0,geodesic dreams of buckminster fuller
4643,0,geodesic dreams of buckminster fuller
4644,9,geodesic dreams of buckminster fuller
4645,0,geodesic dreams of buckminster fuller
4646,6,geodesic dreams of buckminster fuller
4647,0,geodesic dreams of buckminster fuller
4648,0,geodesic dreams of buckminster fuller
4649,0,geodesic dreams of buckminster fuller
4650,6,geodesic dreams of buckminster fuller
4651,0,geodesic dreams of buckminster fuller
4652,0,geodesic dreams of buckminster fuller
4653,0,geodesic dreams of buckminster fuller
4654,0,geodesic dreams of buckminster fuller
4655,8,geodesic dreams of buckminster fuller
4656,8,geodesic dreams of buckminster fuller
4657,6,geodesic dreams of buckminster fuller
4658,8,geodesic dreams of buckminster fuller
4659,0,geodesic dreams of buckminster fuller
4660,6,geodesic dreams of buckminster fuller
4661,0,geodesic dreams of buckminster fuller
4662,0,geodesic dreams of buckminster fuller
4663,0,geodesic dreams of buckminster fuller
4664,8,geodesic dreams of buckminster fuller
4665,8,geodesic dreams of buckminster fuller
4666,8,geodesic dreams of buckminster fuller
4667,8,geodesic dreams of buckminster fuller
4668,8,geodesic dreams of buckminster fuller
4669,8,geodesic dreams of buckminster fuller
4670,8,geodesic dreams of buckminster fuller
4671,8,geodesic dreams of buckminster fuller
4672,8,geodesic dreams of buckminster fuller
4673,8,geodesic dreams of buckminster fuller
4674,8,geodesic dreams of buckminster fuller
4675,8,geodesic dreams of buckminster fuller
4676,8,geodesic dreams of buckminster fuller
4677,6,geodesic dreams of buckminster fuller
4678,1,geodesic dreams of buckminster fuller
4679,1,geodesic dreams of buckminster fuller
4680,1,geodesic dreams of buckminster fuller
4681,1,geodesic dreams of buckminster fuller
4682,1,geodesic dreams of buckminster fuller
4683,1,geodesic dreams of buckminster fuller
4684,1,geodesic dreams of buckminster fuller
4685,1,geodesic dreams of buckminster fuller
4686,1,geodesic dreams of buckminster fuller
4687,0,geodesic dreams of buckminster fuller
4688,0,geodesic dreams of buckminster fuller
4689,0,geodesic dreams of buckminster fuller
4690,0,geodesic dreams of buckminster fuller
4691,0,geodesic dreams of buckminster fuller
4692,0,geodesic dreams of buckminster fuller
4693,0,geodesic dreams of buckminster fuller
4694,0,geodesic dreams of buckminster fuller
4695,0,geodesic dreams of buckminster fuller
4696,0,geodesic dreams of buckminster fuller
4697,0,geodesic dreams of buckminster fuller
4698,0,geodesic dreams of buckminster fuller
4699,0,geodesic dreams of buckminster fuller
4700,0,geodesic dreams of buckminster fuller
4701,0,geodesic dreams of buckminster fuller
4702,0,geodesic dreams of buckminster fuller
4703,0,geodesic dreams of buckminster fuller
4704,0,geodesic dreams of buckminster fuller
4705,0,geodesic dreams of buckminster fuller
4706,0,geodesic dreams of buckminster fuller
4707,0,geodesic dreams of buckminster fuller
4708,0,geodesic dreams of buckminster fuller
4709,0,geodesic dreams of buckminster fuller
4710,0,geodesic dreams of buckminster fuller
4711,0,geodesic dreams of buckminster fuller
4712,0,geodesic dreams of buckminster fuller
4713,0,geodesic dreams of buckminster fuller
4714,0,geodesic dreams of buckminster fuller
4715,0,geodesic dreams of buckminster fuller
4716,0,geodesic dreams of buckminster fuller
4717,0,geodesic dreams of buckminster fuller
4718,0,geodesic dreams of buckminster fuller
4719,0,geodesic dreams of buckminster fuller
4720,0,geodesic dreams of buckminster fuller
4721,0,geodesic dreams of buckminster fuller
4722,0,geodesic dreams of buckminster fuller
4723,0,geodesic dreams of buckminster fuller
4724,0,geodesic dreams of buckminster fuller
4725,0,geodesic dreams of buckminster fuller
4726,0,geodesic dreams of buckminster fuller
4727,0,geodesic dreams of buckminster fuller
4728,1,geodesic dreams of buckminster fuller
4729,1,geodesic dreams of buckminster fuller
4730,0,geodesic dreams of buckminster fuller
4731,0,geodesic dreams of buckminster fuller
4732,0,geodesic dreams of buckminster fuller
4733,0,geodesic dreams of buckminster fuller
4734,0,geodesic dreams of buckminster fuller
4735,8,geodesic dreams of buckminster fuller
4736,8,geodesic dreams of buckminster fuller
4737,8,geodesic dreams of buckminster fuller
4738,8,geodesic dreams of buckminster fuller
4739,8,geodesic dreams of buckminster fuller
4740,0,geodesic dreams of buckminster fuller
4741,0,geodesic dreams of buckminster fuller
4742,0,geodesic dreams of buckminster fuller
4743,0,geodesic dreams of buckminster fuller
4744,0,geodesic dreams of buckminster fuller
4745,0,geodesic dreams of buckminster fuller
4746,0,geodesic dreams of buckminster fuller
4747,0,geodesic dreams of buckminster fuller
4748,0,geodesic dreams of buckminster fuller
4749,0,geodesic dreams of buckminster fuller
4750,0,geodesic dreams of buckminster fuller
4751,0,geodesic dreams of buckminster fuller
4752,0,geodesic dreams of buckminster fuller
4753,1,geodesic dreams of buckminster fuller
4754,1,geodesic dreams of buckminster fuller
4755,0,geodesic dreams of buckminster fuller
4756,8,geodesic dreams of buckminster fuller
4757,0,geodesic dreams of buckminster fuller
4758,0,geodesic dreams of buckminster fuller
4759,8,geodesic dreams of buckminster fuller
4760,0,geodesic dreams of buckminster fuller
4761,8,geodesic dreams of buckminster fuller
4762,8,geodesic dreams of buckminster fuller
4763,6,geodesic dreams of buckminster fuller
4764,0,geodesic dreams of buckminster fuller
4765,6,geodesic dreams of buckminster fuller
4766,0,geodesic dreams of buckminster fuller
4767,0,geodesic dreams of buckminster fuller
4768,0,geodesic dreams of buckminster fuller
4769,0,geodesic dreams of buckminster fuller
4770,0,geodesic dreams of buckminster fuller
4771,0,geodesic dreams of buckminster fuller
4772,0,geodesic dreams of buckminster fuller
4773,0,geodesic dreams of buckminster fuller
4774,0,geodesic dreams of buckminster fuller
4775,0,geodesic dreams of buckminster fuller
4776,0,geodesic dreams of buckminster fuller
4777,0,geodesic dreams of buckminster fuller
4778,2,geodesic dreams of buckminster fuller
4779,0,geodesic dreams of buckminster fuller
4780,0,geodesic dreams of buckminster fuller
4781,0,geodesic dreams of buckminster fuller
4782,0,geodesic dreams of buckminster fuller
4783,0,geodesic dreams of buckminster fuller
4784,0,geodesic dreams of buckminster fuller
4785,0,geodesic dreams of buckminster fuller
4786,0,geodesic dreams of buckminster fuller
4787,0,geodesic dreams of buckminster fuller
4788,0,geodesic dreams of buckminster fuller
4789,0,geodesic dreams of buckminster fuller
4790,0,geodesic dreams of buckminster fuller
4791,0,geodesic dreams of buckminster fuller
4792,0,geodesic dreams of buckminster fuller
4793,0,geodesic dreams of buckminster fuller
4794,0,geodesic dreams of buckminster fuller
4795,0,geodesic dreams of buckminster fuller
4796,0,geodesic dreams of buckminster fuller
4797,0,geodesic dreams of buckminster fuller
4798,1,geodesic dreams of buckminster fuller
4799,0,geodesic dreams of buckminster fuller
4800,6,geodesic dreams of buckminster fuller
4801,6,geodesic dreams of buckminster fuller
4802,0,geodesic dreams of buckminster fuller
4803,0,geodesic dreams of buckminster fuller
4804,0,geodesic dreams of buckminster fuller
4805,0,geodesic dreams of buckminster fuller
4806,0,geodesic dreams of buckminster fuller
4807,0,geodesic dreams of buckminster fuller
4808,0,geodesic dreams of buckminster fuller
4809,0,geodesic dreams of buckminster fuller
4810,0,geodesic dreams of buckminster fuller
4811,0,geodesic dreams of buckminster fuller
4812,0,geodesic dreams of buckminster fuller
4813,0,geodesic dreams of buckminster fuller
4814,1,geodesic dreams of buckminster fuller
4815,1,geodesic dreams of buckminster fuller
4816,0,geodesic dreams of buckminster fuller
4817,0,geodesic dreams of buckminster fuller
4818,0,geodesic dreams of buckminster fuller
4819,0,geodesic dreams of buckminster fuller
4820,0,geodesic dreams of buckminster fuller
4821,0,geodesic dreams of buckminster fuller
4822,0,geodesic dreams of buckminster fuller
4823,8,geodesic dreams of buckminster fuller
4824,8,geodesic dreams of buckminster fuller
4825,6,geodesic dreams of buckminster fuller
4826,6,geodesic dreams of buckminster fuller
4827,6,geodesic dreams of buckminster fuller
4828,6,geodesic dreams of buckminster fuller
4829,6,geodesic dreams of buckminster fuller
4830,6,geodesic dreams of buckminster fuller
4831,6,geodesic dreams of buckminster fuller
4832,6,geodesic dreams of buckminster fuller
4833,6,geodesic dreams of buckminster fuller
4834,6,geodesic dreams of buckminster fuller
4835,6,geodesic dreams of buckminster fuller
4836,6,geodesic dreams of buckminster fuller
4837,6,geodesic dreams of buckminster fuller
4838,6,geodesic dreams of buckminster fuller
4839,6,geodesic dreams of buckminster fuller
4840,6,geodesic dreams of buckminster fuller
4841,6,geodesic dreams of buckminster fuller
4842,6,geodesic dreams of buckminster fuller
4843,6,geodesic dreams of buckminster fuller
4844,6,geodesic dreams of buckminster fuller
4845,6,geodesic dreams of buckminster fuller
4846,6,geodesic dreams of buckminster fuller
4847,6,geodesic dreams of buckminster fuller
4848,0,geodesic dreams of buckminster fuller
4849,0,geodesic dreams of buckminster fuller
4850,0,geodesic dreams of buckminster fuller
4851,0,geodesic dreams of buckminster fuller
4852,0,geodesic dreams of buckminster fuller
4853,8,geodesic dreams of buckminster fuller
4854,8,geodesic dreams of buckminster fuller
4855,8,geodesic dreams of buckminster fuller
4856,8,geodesic dreams of buckminster fuller
4857,8,geodesic dreams of buckminster fuller
4858,8,geodesic dreams of buckminster fuller
4859,8,geodesic dreams of buckminster fuller
4860,8,geodesic dreams of buckminster fuller
4861,0,geodesic dreams of buckminster fuller
4862,0,geodesic dreams of buckminster fuller
4863,0,geodesic dreams of buckminster fuller
4864,0,geodesic dreams of buckminster fuller
4865,0,geodesic dreams of buckminster fuller
4866,0,geodesic dreams of buckminster fuller
4867,0,geodesic dreams of buckminster fuller
4868,0,geodesic dreams of buckminster fuller
4869,0,geodesic dreams of buckminster fuller
4870,0,geodesic dreams of buckminster fuller
4871,0,geodesic dreams of buckminster fuller
4872,0,geodesic dreams of buckminster fuller
4873,6,geodesic dreams of buckminster fuller
4874,8,geodesic dreams of buckminster fuller
4875,8,geodesic dreams of buckminster fuller
4876,0,geodesic dreams of buckminster fuller
4877,6,geodesic dreams of buckminster fuller
4878,6,geodesic dreams of buckminster fuller
4879,0,geodesic dreams of buckminster fuller
4880,0,geodesic dreams of buckminster fuller
4881,4,geodesic dreams of buckminster fuller
4882,3,geodesic dreams of buckminster fuller
4883,3,geodesic dreams of buckminster fuller
4884,4,geodesic dreams of buckminster fuller
4885,4,geodesic dreams of buckminster fuller
4886,3,geodesic dreams of buckminster fuller
4887,3,geodesic dreams of buckminster fuller
4888,4,geodesic dreams of buckminster fuller
4889,4,geodesic dreams of buckminster fuller
4890,3,geodesic dreams of buckminster fuller
4891,3,geodesic dreams of buckminster fuller
4892,3,geodesic dreams of buckminster fuller
4893,3,geodesic dreams of buckminster fuller
4894,3,geodesic dreams of buckminster fuller
4895,3,geodesic dreams of buckminster fuller
4896,3,geodesic dreams of buckminster fuller
4897,3,geodesic dreams of buckminster fuller
4898,3,geodesic dreams of buckminster fuller
4899,3,geodesic dreams of buckminster fuller
4900,3,geodesic dreams of buckminster fuller
4901,3,geodesic dreams of buckminster fuller
